recipe_name,ingredients,time_preparation,calories,intolerances,recipe_url,recipe_image_url,category
Ensalada de berros con manzana y salsa de yogur,"['berros', 'manzana', 'nueces', 'uvas pasas', 'apio', 'pepino', 'tomate cereza', 'yogur', 'eneldo', 'diente de ajo', 'zumo de limón', 'sal', 'pimienta negra']",25 min,275 Cal,['Sin gluten'],https://www.lecturas.com/recetas/ensalada-berros-manzana-y-salsa-yogur_447.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-berros-con-manzana-y-salsa-de-yogur_dde0c508_800x800.jpg,Ensaladas
Ensalada de tomate con miel y romero,"['tomates', 'rúcula', 'queso curado', 'nueces', 'romero', 'miel', 'vinagre de jerez', 'sal', 'aceite de oliva', 'pimienta negra']",15 min,225 Cal,['Sin gluten'],https://www.lecturas.com/recetas/ensalada-tomate-miel-y-romero_467.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-tomate-y-queso-con-miel-y-romero_5d01fa9f_800x800.jpg,Ensaladas
Canelones de pepino con queso y gulas,"['pepinos', 'queso blanco para untar', 'almendras en granillo', 'ajos', 'cayena', 'gulas', 'cilantro', 'aceite de oliva', 'sal', 'pimienta negra']",40 min,,[],https://www.lecturas.com/recetas/canelones-pepino-queso-y-gulas_676.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-canelones-de-pepino-con-queso-y-gulas-resultado-final_f5ff4c26_800x800.jpg,Ensaladas
Pipirrana con atún,"['tomate', 'diente de ajo', 'pimiento verde', 'cebolleta', 'sal', 'pimienta negra', 'huevo', 'aceite de oliva', 'vinagre de jerez', 'atún en conserva', 'cebollino', 'pan']",35 min,180 Cal,[],https://www.lecturas.com/recetas/pipirrana-atun_178.html,https://content-recetas.lecturas.com/medio/2018/07/19/pipirrana-con-atun_e814cadd_800x800.jpg,Ensaladas
Salpicón de pollo y verduritas,"['pechugas de pollo', 'tomates', 'cebolla', 'zanahoria', 'pimiento verde', 'guisantes en conserva', 'huevo', 'perejil', 'diente de ajo', 'alcaparras', 'aceite de oliva', 'vinagre', 'pimienta negra', 'sal']",30 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/salpicon-pollo-y-verduritas_376.html,https://content-recetas.lecturas.com/medio/2018/07/19/salpicon-de-pollo-y-verduritas_59482fdb_800x800.jpg,Ensaladas
Ensalada campera con tacos de atún fresco,"['patatas', 'huevos', 'cebolla', 'tomates', 'sal', 'aceitunas verdes', 'aceitunas negras', 'judías verdes', 'atún', 'sal gorda', 'azúcar', 'cebollino', 'aceite de oliva', 'vinagre']",50 min,205 Cal,[],https://www.lecturas.com/recetas/ensalada-campera-tacos-atun-fresco_388.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-campera-con-tacos-de-atun-fresco_acdbb68c_800x800.jpg,Ensaladas
Barquitas de berenjena con ensalada de atún,"['berenjena', 'cogollo de lechuga', 'tomate', 'champiñón', 'cebolla', 'limón', 'atún en conserva', 'aceite de oliva', 'pepinillos en vinagre', 'pimienta negra', 'sal']",55 min,210 Cal,[],https://www.lecturas.com/recetas/barquitas-berenjena-ensalada-atun_394.html,https://content-recetas.lecturas.com/medio/2018/07/19/barquitas-de-berenjena-con-ensalada-de-atun_7a6f96d9_800x800.jpg,Ensaladas
Ensalada de arroz con pollo y mayonesa de aguacate,"['arroz largo', 'huevos', 'pimienta negra', 'muslos de pollo', 'tomates cereza', 'maíz cocido', 'cogollos de lechuga', 'cilantro', 'aguacate', 'vinagre', 'aceite de oliva', 'sal']",50 min,430 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-arroz-pollo-y-mayonesa-aguacate_398.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-arroz-con-pollo-y-mayonesa-de-aguacate_78cb5d91_800x800.jpg,Ensaladas
Ensalada de garbanzos con verduritas y atún,"['garbanzos cocidos', 'atún en conserva', 'cebolla morada', 'pimiento rojo', 'pimiento verde', 'tomate cereza', 'zumo de limón', 'mostaza', 'vinagre de jerez', 'aceite de oliva', 'sal', 'pimienta negra', 'perejil']",15 min,445 Cal,[],https://www.lecturas.com/recetas/ensalada-garbanzos-verduritas-y-atun_407.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-garbanzos-con-verduritas-y-atun_b48c1f40_800x800.jpg,Ensaladas
"Ensalada de pollo, espinacas y melocotones","['pechugas de pollo', 'melocotones', 'cebolleta', 'salsa de soja', 'col lombarda', 'espinacas', 'mostaza a la antigua', 'diente de ajo', 'miel', 'semillas de sésamo negro', 'vinagre de jerez', 'pimienta negra en grano', 'sal', 'aceite de oliva']",30 min,403 Cal,[],https://www.lecturas.com/recetas/ensalada-pollo-espinacas-y-melocotones_411.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pollo-espinacas-y-melocotones_cb296dff_800x800.jpg,Ensaladas
"Milhojas de tomate, aguacate, huevo y atún salteado","['tomates', 'aguacates', 'huevos', 'atún', 'cebollino', 'sal', 'pimienta negra', 'aceite de oliva']",20 min,250 Cal,['Sin gluten'],https://www.lecturas.com/recetas/milhojas-tomate-aguacate-huevo-y-atun-salteado_451.html,https://content-recetas.lecturas.com/medio/2018/07/19/milhojas-de-tomate-aguacate-huevo-y-atun-salteado_76f2eca1_800x800.jpg,Ensaladas
Ensalada de verduras y ventresca de atún,"['lechugas', 'ventresca de atún', 'rúcula', 'escarolas', 'canónigos', 'huevos', 'zanahoria', 'pepino', 'apio', 'pimientos rojos', 'perejil', 'sal', 'pimienta negra', 'aceite de oliva', 'vinagre de jerez']",20 min,100 Cal,"['Sin gluten', 'Baja en sodio', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-verduras-y-ventresca-atun_465.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-con-verduras-y-ventresca-de-atun_43288fe8_800x800.jpg,Ensaladas
Barquitas de endivias con atún,"['endibia', 'atún en conserva', 'aceitunas rellenas de anchoa', 'huevo', 'tomate cereza para acompañar', 'salsa rosa']",15 min,,[],https://www.lecturas.com/recetas/barquitas-endibias-atun_1073.html,https://content-recetas.lecturas.com/medio/2018/07/19/barquitas-de-endibia-con-atun_99768dbf_800x800.jpg,Ensaladas
Ensalada de arroz con champiñones,"['arroz largo', 'queso de oveja tierno', 'perejil', 'champiñón', 'beicon en daditos', 'diente de ajo', 'cebolla', 'vinagre de jerez', 'aceite de oliva', 'pimienta negra', 'sal']",30 min,385 Cal,['Sin gluten'],https://www.lecturas.com/recetas/ensalada-arroz-champinones_1401.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-arroz-con-champinones_974bd64e_800x800.jpg,Ensaladas
Ensalada tibia con pollo,"['lechugas hoja de roble', 'pechugas de pollo', 'pimientos rojos', 'aceitunas negras', 'zanahorias', 'cebollino', 'aceite de oliva', 'vinagre de jerez', 'pimienta negra', 'sal']",30 min,205 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-tibia-pollo_1402.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-tibia-con-pollo_c57580d6_800x800.jpg,Ensaladas
Ensalada de atún con pimientos,"['lechuga brotes variados', 'pimiento rojo', 'pimiento verde', 'pimiento amarillo', 'ventresca de atún en conserva en aceite de oliva', 'aceitunas negras', 'vinagre', 'semillas de sésamo', 'aceite de oliva', 'sal']",25 min,350 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-atun-pimientos_1448.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-atun-con-pimientos_6b6ece60_800x800.jpg,Ensaladas
Ensalada de patata con atún y aceitunas,"['patata medianas', 'tomate de ensalada', 'atún en conserva en aceite de oliva', 'alcaparra', 'aceitunas negras', 'perejil', 'vinagre de jerez', 'aceite de oliva', 'mostaza', 'sal', 'pimienta']",45 min,320 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-patata-atun-y-aceitunas_2055.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-patata-con-atun-y-aceitunas_4d70c2cb_800x800.jpg,Ensaladas
Pollo en ensalada con apio y manzana,"['pechugas de pollo', 'penca de apio', 'manzana golden', 'cogollo de lechuga', 'limón', 'vinagre', 'aceite de oliva', 'sal', 'pimienta']",15 min,130 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/pollo-ensalada-apio-y-manzana_2174.html,https://content-recetas.lecturas.com/medio/2018/07/19/pollo-en-ensalada-con-apio-y-manzana_22773f53_800x800.jpg,Ensaladas
Tomates rellenos de atún,"['tomate', 'atún en conserva', 'salsa mayonesa', 'aceitunas rellenas de anchoa', 'pepinillos en vinagre', 'aceitunas negras']",20 min,375 Cal,[],https://www.lecturas.com/recetas/tomates-rellenos-atun_2225.html,https://content-recetas.lecturas.com/medio/2018/07/19/tomates-rellenos-de-atun_b9217d37_800x800.jpg,Ensaladas
Tomate con ventresca de atún,"['tomate maduros y carnosos', 'ventresca de atún en conserva', 'cebolleta', 'aceitunas negras sin hueso', 'sal en escamas', 'aceite de oliva']",15 min,390 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/tomate-ventresca-atun_2227.html,https://content-recetas.lecturas.com/medio/2018/07/19/tomate-con-ventresca-de-atun_de51e707_800x800.jpg,Ensaladas
Ensalada de gazpacho con pan tostado,"['tomate', 'pimiento verde', 'cebolla', 'pepino', 'diente de ajo', 'aceite de oliva', 'vinagre de jerez', 'sal en escamas', 'pimienta', 'pan']",20 min,270 Cal,['Sin lactosa'],https://www.lecturas.com/recetas/ensalada-gazpacho-pan-tostado_2230.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-gazpacho-con-pan-tostado_1c6fb2ff_800x800.jpg,Ensaladas
Salteado de quinoa y verduras,"['quinoa', 'cúrcuma', 'puerro', 'brócoli', 'zanahorias', 'maíz', 'salsa de soja', 'zumo de manzana', 'semillas de sésamo tostadas', 'cebollino', 'aceite de oliva', 'sal']",25 min,137 Cal,[],https://www.lecturas.com/recetas/salteado-quinoa-y-verduras_2790.html,https://content-recetas.lecturas.com/medio/2018/07/19/salteado-de-quinoa-y-verduras_75dba9b6_800x800.jpg,Ensaladas
"Ensalada de patata, atún y tomates secos","['patatas', 'filetes de atún', 'tomates secos', 'cebolla morada', 'azafrán molido', 'mostaza a la antigua', 'vinagre de jerez', 'tomillo', 'sal', 'pimienta', 'aceite de oliva virgen']",35 min,360 Cal,[],https://www.lecturas.com/recetas/ensalada-patata-atun-y-tomates-secos_2802.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-patata-atun-y-tomates-secos_9d9126e0_800x800.jpg,Ensaladas
Espirales con queso fresco y atún,"['espirales de pasta', 'cebolla', 'pimienta', 'atún en escabeche de 80 g cada una', 'sal', 'queso de burgos', 'orégano', 'aceitunas negras', 'aceite de oliva', 'vinagre de jerez']",,,[],https://www.lecturas.com/recetas/espirales-queso-fresco-y-atun_2936.html,https://content-recetas.lecturas.com/medio/2018/07/19/espirales-con-queso-fresco-y-atun_1c9a0b3d_800x800.jpg,Ensaladas
Pimientos asados en ensalada con atún,"['pimiento rojo asados en tiras', 'atún en conserva en aceite', 'huevo', 'cebolleta', 'aceitunas rellenas de anchoa', 'aceite', 'sal', 'tomillo']",20 min,298 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/pimientos-asados-ensalada-atun_2957.html,https://content-recetas.lecturas.com/medio/2018/07/19/pimientos-asados-en-ensalada-con-atun_48e01a04_800x800.jpg,Ensaladas
Ensalada de patata con atún,"['patata', 'atún en conserva en aceite', 'cebolleta', 'tomate maduros', 'aceitunas negras', 'pimiento verde', 'huevo', 'aceite de oliva', 'vinagre de vino', 'sal']",35 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-patata-atun_3190.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-patata-con-atun_1d936046_800x800.jpg,Ensaladas
Cestitos con ensalada de manzana y queso,"['pasta brick', 'lechugas', 'canónigos', 'escarolas', 'queso manchego curado', 'puntas de espárragos blancos', 'manzana', 'pepinillos en vinagre', 'nueces', 'ventresca de atún', 'pimienta negra', 'sal', 'aceite de oliva', 'vinagre']",35 min,305 Cal,[],https://www.lecturas.com/recetas/cestitos-ensalada-manzana-y-queso_395.html,https://content-recetas.lecturas.com/medio/2018/07/19/cestitos-con-ensalada-de-manzana-y-queso_5e1e585a_800x800.jpg,Ensaladas
Ensalada de berros con manzana y salsa de yogur,"['berros', 'manzana', 'nueces', 'uvas pasas', 'apio', 'pepino', 'tomate cereza', 'yogur', 'eneldo', 'diente de ajo', 'zumo de limón', 'sal', 'pimienta negra']",25 min,275 Cal,['Sin gluten'],https://www.lecturas.com/recetas/ensalada-berros-manzana-y-salsa-yogur_447.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-berros-con-manzana-y-salsa-de-yogur_dde0c508_800x800.jpg,Ensaladas
Ensalada de tomate con miel y romero,"['tomates', 'rúcula', 'queso curado', 'nueces', 'romero', 'miel', 'vinagre de jerez', 'sal', 'aceite de oliva', 'pimienta negra']",15 min,225 Cal,['Sin gluten'],https://www.lecturas.com/recetas/ensalada-tomate-miel-y-romero_467.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-tomate-y-queso-con-miel-y-romero_5d01fa9f_800x800.jpg,Ensaladas
Ensalada de coles y berenjena al grill,"['berenjena largas o 1 berenjena morada grande', 'repollo', 'col lombarda', 'hinojo', 'zanahoria', 'frutos secos picados', 'chile rojo picado', 'orégano', 'aceite de oliva virgen', 'vinagre', 'sal', 'salsa de soja para el aliño', 'vinagre de manzana para el aliño', 'miso para el aliño', 'semillas de sésamo para el aliño']",20 min,,['Sin lactosa'],https://www.lecturas.com/recetas/ensalada-coles-y-berenjena-grill_3197.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-coles-y-berenjena-al-grill_9de2eb3d_800x800.jpg,Ensaladas
"Noodles de pepino con pipas, maíz y guacamole","['pepino', 'zanahoria', 'mazorca de maíz mini', 'cebolla morada', 'lechuga hoja de roble cortadas', 'piñones de piñones y pipas peladas', 'zumo de limón', 'aguacate grandes para el guacamole', 'tomate cortado en dados para el guacamole', 'cebolla grande picada para el guacamole', 'semillas de sésamo para el guacamole', 'cilantro para el guacamole', 'zumo de lima o de limón para el guacamole', 'sal']",15 min,,"['Sin gluten', 'Baja en sodio', 'Sin lactosa']",https://www.lecturas.com/recetas/noodles-pepino-pipas-maiz-y-guacamole_3198.html,https://content-recetas.lecturas.com/medio/2018/07/19/noodles-de-pepino-con-pipas-maiz-y-guacamole_816e03d1_800x800.jpg,Ensaladas
"Cogollos con ajo frito, atún y pimiento morrón","['cogollo de lechuga', 'diente de ajo', 'atún en conserva en aceite de oliva', 'pimiento morrón 1 bote', 'aceite de oliva', 'vinagre de jerez', 'sal', 'pimienta']",10 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/cogollos-ajo-frito-atun-y-pimiento-morron_3220.html,https://content-recetas.lecturas.com/medio/2018/07/19/cogollos-con-ajo-frito-atun-y-pimiento-morron_0b16b679_800x800.jpg,Ensaladas
Ensalada de pollo a la mostaza con lechuga,"['pechuga de pollo asada en dos mitades', 'lechugas lechuga rúcula escarola achicoria canónigos', 'picatostes', 'mostaza a la antigua', 'vinagre', 'aceite de oliva', 'sal']",15 min,337 Cal,[],https://www.lecturas.com/recetas/ensalada-pollo-a-mostaza-lechuga_3278.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pollo-a-la-mostaza-con-lechuga_72e89a83_800x800.jpg,Ensaladas
"Ensalada de brócoli, judías verdes y aguacate","['brócoli', 'judía verde', 'aguacate', 'tomate', 'cebolla morada', 'anacardos', 'mostaza rústica', 'zumo de limón', 'aceite de oliva virgen extra', 'perejil picado', 'sal']",25 min,185 Cal,[],https://www.lecturas.com/recetas/ensalada-brocoli-judias-verdes-y-aguacate_3365.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-brecol-judias-verdes-y-aguacate_dc1deb62_800x800.jpg,Ensaladas
Ensalada de pollo con espinacas y fresas,"['pechuga de pollo asada en dos mitades', 'fresones', 'espinacas baby', 'pimienta roja en grano', 'aceite de oliva', 'vinagre', 'sal']",15 min,370 Cal,[],https://www.lecturas.com/recetas/ensalada-pollo-espinacas-y-fresas_3466.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pollo-con-espinacas-y-fresas_fbbfa11b_800x800.jpg,Ensaladas
Ensalada de pollo con arroz y tomates,"['pechuga de pollo asada en dos mitades', 'arroz', 'tomates cereza rojos y amarillos', 'albahaca', 'cebollino', 'perejil', 'aceite', 'sal', 'pimienta']",15 min,337 Cal,[],https://www.lecturas.com/recetas/ensalada-pollo-arroz-y-tomates_3467.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pollo-con-arroz-y-tomates_b8dee905_800x800.jpg,Ensaladas
Ensalada de pollo con aguacate y manzana,"['pechuga de pollo asada en dos mitades', 'aguacates', 'manzanas', 'limón', 'perejil', 'vinagre de manzana', 'aceite', 'sal', 'pimienta']",20 min,480 Cal,[],https://www.lecturas.com/recetas/ensalada-pollo-aguacate-y-manzana_3468.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pollo-con-aguacate-y-manzana_07ebb78f_800x800.jpg,Ensaladas
Ensalada verde con pollo y frambuesas,"['pechugas de pollo', 'espinacas baby', 'rúcula', 'frambuesas', 'miel', 'almendras fileteadas', 'queso de cabra', 'pimientos rojos asado', 'penca de apio', 'pimienta', 'aceite de oliva', 'lima', 'vinagre de manzana', 'sal']",30 min,220 Cal,['Sin gluten'],https://www.lecturas.com/recetas/ensalada-verde-pollo-y-frambuesas_3499.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-verde-con-pollo-y-frambuesas_c74ceb94_800x800.jpg,Ensaladas
"Rollitos de atún, aguacate y pimientos","['pan de molde', 'huevos', 'pimientos morrones', 'aguacate', 'cebolleta', 'atún en conserva en aceite', 'surimi barritas', 'perejil', 'aceitunas rellenas de anchoa', 'salsa mayonesa', 'pimentón', 'tomate frito', 'sal', 'zanahoria']",20 min,230 Cal,['Sin lactosa'],https://www.lecturas.com/recetas/rollitos-atun-aguacate-y-pimientos_3535.html,https://content-recetas.lecturas.com/medio/2018/07/19/rollitos-de-atun-aguacate-y-pimientos_3e313c55_800x800.jpg,Ensaladas
Judías verdes cocidas con atún y huevo,"['judías verdes', 'atún en conserva al natural', 'huevos de codorniz', 'tomates cereza', 'tomillo', 'pimienta rosa', 'aceite', 'sal', 'pimienta']",30 min,359 Cal,['Sin gluten'],https://www.lecturas.com/recetas/judias-verdes-cocidas-atun-y-huevo_3548.html,https://content-recetas.lecturas.com/medio/2018/07/19/judias-verdes-cocidas-con-atun-y-huevo_e6e7b768_800x800.jpg,Ensaladas
